performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,folder,performance_audio,performance_MIDI,MIDI_score,split
S_52,Chopin,208,CPM_Preludes_Opus_28_10,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn-p10_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn-p10_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn-p10_AkPnStgb.mid,subset_S/Chopin/208_CPM_Preludes_Opus_28_10,S_52_MAPS.wav,S_52_A_MAPS_chpn-p10_AkPnStgb.mid,S_52_A_MAPS_chpn-p10_AkPnStgb.mid,training
S_53,Chopin,209,CPM_Preludes_Opus_28_11,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p11_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p11_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p11_AkPnCGdD.mid,subset_S/Chopin/209_CPM_Preludes_Opus_28_11,S_53_MAPS.wav,S_53_A_MAPS_chpn-p11_AkPnCGdD.mid,S_53_A_MAPS_chpn-p11_AkPnCGdD.mid,training
S_54,Chopin,210,CPM_Preludes_Opus_28_12,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p12_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p12_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p12_AkPnBcht.mid,subset_S/Chopin/210_CPM_Preludes_Opus_28_12,S_54_MAPS.wav,S_54_A_MAPS_chpn-p12_AkPnBcht.mid,S_54_A_MAPS_chpn-p12_AkPnBcht.mid,training
S_55,Chopin,211,CPM_Preludes_Opus_28_13,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p13_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnBcht.mid,subset_S/Chopin/211_CPM_Preludes_Opus_28_13,S_55_MAPS.wav,S_55_A_MAPS_chpn-p13_AkPnBcht.mid,S_55_A_MAPS_chpn-p13_AkPnBcht.mid,training
S_56,Chopin,211,CPM_Preludes_Opus_28_13,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p13_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnCGdD.mid,subset_S/Chopin/211_CPM_Preludes_Opus_28_13,S_56_MAPS.wav,S_56_A_MAPS_chpn-p13_AkPnCGdD.mid,S_56_A_MAPS_chpn-p13_AkPnCGdD.mid,training
S_57,Chopin,212,CPM_Preludes_Opus_28_14,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p14_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnBcht.mid,subset_S/Chopin/212_CPM_Preludes_Opus_28_14,S_57_MAPS.wav,S_57_A_MAPS_chpn-p14_AkPnBcht.mid,S_57_A_MAPS_chpn-p14_AkPnBcht.mid,testing
S_58,Chopin,212,CPM_Preludes_Opus_28_14,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p14_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnCGdD.mid,subset_S/Chopin/212_CPM_Preludes_Opus_28_14,S_58_MAPS.wav,S_58_A_MAPS_chpn-p14_AkPnCGdD.mid,S_58_A_MAPS_chpn-p14_AkPnCGdD.mid,testing
S_59,Chopin,213,CPM_Preludes_Opus_28_15,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p15_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p15_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p15_AkPnCGdD.mid,subset_S/Chopin/213_CPM_Preludes_Opus_28_15,S_59_MAPS.wav,S_59_A_MAPS_chpn-p15_AkPnCGdD.mid,S_59_A_MAPS_chpn-p15_AkPnCGdD.mid,testing
S_60,Chopin,214,CPM_Preludes_Opus_28_16,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn-p16_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn-p16_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn-p16_AkPnStgb.mid,subset_S/Chopin/214_CPM_Preludes_Opus_28_16,S_60_MAPS.wav,S_60_A_MAPS_chpn-p16_AkPnStgb.mid,S_60_A_MAPS_chpn-p16_AkPnStgb.mid,training
S_61,Chopin,217,CPM_Preludes_Opus_28_19,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p19_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p19_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p19_AkPnBsdf.mid,subset_S/Chopin/217_CPM_Preludes_Opus_28_19,S_61_MAPS.wav,S_61_A_MAPS_chpn-p19_AkPnBsdf.mid,S_61_A_MAPS_chpn-p19_AkPnBsdf.mid,testing
S_62,Chopin,217,CPM_Preludes_Opus_28_19,MAPS,{MAPS}/StbgTGd2/MUS/MAPS_MUS-chpn-p19_StbgTGd2.wav,{A_MAPS}/MAPS_MUS-chpn-p19_StbgTGd2.mid,{A_MAPS}/MAPS_MUS-chpn-p19_StbgTGd2.mid,subset_S/Chopin/217_CPM_Preludes_Opus_28_19,S_62_MAPS.wav,S_62_A_MAPS_chpn-p19_StbgTGd2.mid,S_62_A_MAPS_chpn-p19_StbgTGd2.mid,testing
S_63,Chopin,199,CPM_Preludes_Opus_28_1,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p1_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBcht.mid,subset_S/Chopin/199_CPM_Preludes_Opus_28_1,S_63_MAPS.wav,S_63_A_MAPS_chpn-p1_AkPnBcht.mid,S_63_A_MAPS_chpn-p1_AkPnBcht.mid,training
S_64,Chopin,199,CPM_Preludes_Opus_28_1,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p1_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBsdf.mid,subset_S/Chopin/199_CPM_Preludes_Opus_28_1,S_64_MAPS.wav,S_64_A_MAPS_chpn-p1_AkPnBsdf.mid,S_64_A_MAPS_chpn-p1_AkPnBsdf.mid,training
S_65,Chopin,218,CPM_Preludes_Opus_28_20,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p20_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p20_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p20_AkPnCGdD.mid,subset_S/Chopin/218_CPM_Preludes_Opus_28_20,S_65_MAPS.wav,S_65_A_MAPS_chpn-p20_AkPnCGdD.mid,S_65_A_MAPS_chpn-p20_AkPnCGdD.mid,training
S_66,Chopin,219,CPM_Preludes_Opus_28_21,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p21_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p21_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p21_AkPnBsdf.mid,subset_S/Chopin/219_CPM_Preludes_Opus_28_21,S_66_MAPS.wav,S_66_A_MAPS_chpn-p21_AkPnBsdf.mid,S_66_A_MAPS_chpn-p21_AkPnBsdf.mid,training
S_67,Chopin,222,CPM_Preludes_Opus_28_24,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p24_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p24_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p24_AkPnBcht.mid,subset_S/Chopin/222_CPM_Preludes_Opus_28_24,S_67_MAPS.wav,S_67_A_MAPS_chpn-p24_AkPnBcht.mid,S_67_A_MAPS_chpn-p24_AkPnBcht.mid,training
S_68,Chopin,200,CPM_Preludes_Opus_28_2,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p2_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p2_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p2_SptkBGCl.mid,subset_S/Chopin/200_CPM_Preludes_Opus_28_2,S_68_MAPS.wav,S_68_A_MAPS_chpn-p2_SptkBGCl.mid,S_68_A_MAPS_chpn-p2_SptkBGCl.mid,training
S_69,Chopin,201,CPM_Preludes_Opus_28_3,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p3_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p3_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p3_AkPnBcht.mid,subset_S/Chopin/201_CPM_Preludes_Opus_28_3,S_69_MAPS.wav,S_69_A_MAPS_chpn-p3_AkPnBcht.mid,S_69_A_MAPS_chpn-p3_AkPnBcht.mid,validation
S_70,Chopin,202,CPM_Preludes_Opus_28_4,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p4_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBcht.mid,subset_S/Chopin/202_CPM_Preludes_Opus_28_4,S_70_MAPS.wav,S_70_A_MAPS_chpn-p4_AkPnBcht.mid,S_70_A_MAPS_chpn-p4_AkPnBcht.mid,testing
S_71,Chopin,202,CPM_Preludes_Opus_28_4,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p4_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBsdf.mid,subset_S/Chopin/202_CPM_Preludes_Opus_28_4,S_71_MAPS.wav,S_71_A_MAPS_chpn-p4_AkPnBsdf.mid,S_71_A_MAPS_chpn-p4_AkPnBsdf.mid,testing
S_72,Chopin,204,CPM_Preludes_Opus_28_6,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn-p6_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGAm.mid,subset_S/Chopin/204_CPM_Preludes_Opus_28_6,S_72_MAPS.wav,S_72_A_MAPS_chpn-p6_SptkBGAm.mid,S_72_A_MAPS_chpn-p6_SptkBGAm.mid,validation
S_73,Chopin,204,CPM_Preludes_Opus_28_6,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p6_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGCl.mid,subset_S/Chopin/204_CPM_Preludes_Opus_28_6,S_73_MAPS.wav,S_73_A_MAPS_chpn-p6_SptkBGCl.mid,S_73_A_MAPS_chpn-p6_SptkBGCl.mid,validation
S_74,Chopin,205,CPM_Preludes_Opus_28_7,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p7_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p7_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p7_AkPnCGdD.mid,subset_S/Chopin/205_CPM_Preludes_Opus_28_7,S_74_MAPS.wav,S_74_A_MAPS_chpn-p7_AkPnCGdD.mid,S_74_A_MAPS_chpn-p7_AkPnCGdD.mid,training
S_75,Chopin,205,CPM_Preludes_Opus_28_7,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p7_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p7_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p7_SptkBGCl.mid,subset_S/Chopin/205_CPM_Preludes_Opus_28_7,S_75_MAPS.wav,S_75_A_MAPS_chpn-p7_SptkBGCl.mid,S_75_A_MAPS_chpn-p7_SptkBGCl.mid,training
S_76,Chopin,206,CPM_Preludes_Opus_28_8,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p8_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p8_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p8_AkPnBcht.mid,subset_S/Chopin/206_CPM_Preludes_Opus_28_8,S_76_MAPS.wav,S_76_A_MAPS_chpn-p8_AkPnBcht.mid,S_76_A_MAPS_chpn-p8_AkPnBcht.mid,validation
S_77,Chopin,207,CPM_Preludes_Opus_28_9,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p9_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p9_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p9_AkPnBsdf.mid,subset_S/Chopin/207_CPM_Preludes_Opus_28_9,S_77_MAPS.wav,S_77_A_MAPS_chpn-p9_AkPnBsdf.mid,S_77_A_MAPS_chpn-p9_AkPnBsdf.mid,training
S_78,Chopin,178,CPM_Etudes_Opus_10_1,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op10_e01_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,subset_S/Chopin/178_CPM_Etudes_Opus_10_1,S_78_MAPS.wav,S_78_A_MAPS_chpn_op10_e01_AkPnCGdD.mid,S_78_A_MAPS_chpn_op10_e01_AkPnCGdD.mid,training
S_79,Chopin,184,CPM_Etudes_Opus_10_5_Black_Key,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op10_e05_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,subset_S/Chopin/184_CPM_Etudes_Opus_10_5_Black_Key,S_79_MAPS.wav,S_79_A_MAPS_chpn_op10_e05_SptkBGAm.mid,S_79_A_MAPS_chpn_op10_e05_SptkBGAm.mid,training
S_80,Chopin,180,CPM_Etudes_Opus_10_12_Revolutionary,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op10_e12_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid,subset_S/Chopin/180_CPM_Etudes_Opus_10_12_Revolutionary,S_80_MAPS.wav,S_80_A_MAPS_chpn_op10_e12_AkPnCGdD.mid,S_80_A_MAPS_chpn_op10_e12_AkPnCGdD.mid,training
S_81,Chopin,191,CPM_Etudes_Opus_25_2,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn_op25_e2_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,subset_S/Chopin/191_CPM_Etudes_Opus_25_2,S_81_MAPS.wav,S_81_A_MAPS_chpn_op25_e2_AkPnBcht.mid,S_81_A_MAPS_chpn_op25_e2_AkPnBcht.mid,training
S_82,Chopin,192,CPM_Etudes_Opus_25_3,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op25_e3_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,subset_S/Chopin/192_CPM_Etudes_Opus_25_3,S_82_MAPS.wav,S_82_A_MAPS_chpn_op25_e3_SptkBGAm.mid,S_82_A_MAPS_chpn_op25_e3_SptkBGAm.mid,testing
S_83,Chopin,197,CPM_2_Nocturnes_Opus_27_1,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op27_1_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,subset_S/Chopin/197_CPM_2_Nocturnes_Opus_27_1,S_83_MAPS.wav,S_83_A_MAPS_chpn_op27_1_AkPnCGdD.mid,S_83_A_MAPS_chpn_op27_1_AkPnCGdD.mid,training
S_84,Chopin,198,CPM_2_Nocturnes_Opus_27_2,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn_op27_2_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn_op27_2_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn_op27_2_AkPnStgb.mid,subset_S/Chopin/198_CPM_2_Nocturnes_Opus_27_2,S_84_MAPS.wav,S_84_A_MAPS_chpn_op27_2_AkPnStgb.mid,S_84_A_MAPS_chpn_op27_2_AkPnStgb.mid,training
S_85,Chopin,198,CPM_2_Nocturnes_Opus_27_2,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn_op27_2_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn_op27_2_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn_op27_2_SptkBGCl.mid,subset_S/Chopin/198_CPM_2_Nocturnes_Opus_27_2,S_85_MAPS.wav,S_85_A_MAPS_chpn_op27_2_SptkBGCl.mid,S_85_A_MAPS_chpn_op27_2_SptkBGCl.mid,training
S_86,Chopin,227,CPM_4_Mazurkas_Opus_33_2,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op33_2_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op33_2_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op33_2_SptkBGAm.mid,subset_S/Chopin/227_CPM_4_Mazurkas_Opus_33_2,S_86_MAPS.wav,S_86_A_MAPS_chpn_op33_2_SptkBGAm.mid,S_86_A_MAPS_chpn_op33_2_SptkBGAm.mid,testing
S_87,Chopin,228,CPM_4_Mazurkas_Opus_33_4,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op33_4_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op33_4_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op33_4_SptkBGAm.mid,subset_S/Chopin/228_CPM_4_Mazurkas_Opus_33_4,S_87_MAPS.wav,S_87_A_MAPS_chpn_op33_4_SptkBGAm.mid,S_87_A_MAPS_chpn_op33_4_SptkBGAm.mid,training
S_88,Chopin,231,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_3,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn_op35_3_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn_op35_3_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn_op35_3_AkPnStgb.mid,subset_S/Chopin/231_CPM_Piano_sonata_No.2_Bb_minor_Opus_35_3,S_88_MAPS.wav,S_88_A_MAPS_chpn_op35_3_AkPnStgb.mid,S_88_A_MAPS_chpn_op35_3_AkPnStgb.mid,training
S_89,Chopin,236,CPM_Fantaisie_Impromptu_Opus_66,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn_op66_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn_op66_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn_op66_AkPnBcht.mid,subset_S/Chopin/236_CPM_Fantaisie_Impromptu_Opus_66,S_89_MAPS.wav,S_89_A_MAPS_chpn_op66_AkPnBcht.mid,S_89_A_MAPS_chpn_op66_AkPnBcht.mid,testing
S_90,Chopin,171,CPM_5_Mazurkas_Opus_7_2,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op7_2_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op7_2_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op7_2_SptkBGAm.mid,subset_S/Chopin/171_CPM_5_Mazurkas_Opus_7_2,S_90_MAPS.wav,S_90_A_MAPS_chpn_op7_2_SptkBGAm.mid,S_90_A_MAPS_chpn_op7_2_SptkBGAm.mid,training
S_91,Debussy,258,CPM_Suite_bergamasque_Clair_de_Lune,MAPS,{MAPS}/StbgTGd2/MUS/MAPS_MUS-deb_clai_StbgTGd2.wav,{A_MAPS}/MAPS_MUS-deb_clai_StbgTGd2.mid,{A_MAPS}/MAPS_MUS-deb_clai_StbgTGd2.mid,subset_S/Debussy/258_CPM_Suite_bergamasque_Clair_de_Lune,S_91_MAPS.wav,S_91_A_MAPS_deb_clai_StbgTGd2.mid,S_91_A_MAPS_deb_clai_StbgTGd2.mid,testing
S_92,Debussy,257,CPM_Suite_bergamasque_Menuet,MAPS,{MAPS}/StbgTGd2/MUS/MAPS_MUS-deb_menu_StbgTGd2.wav,{A_MAPS}/MAPS_MUS-deb_menu_StbgTGd2.mid,{A_MAPS}/MAPS_MUS-deb_menu_StbgTGd2.mid,subset_S/Debussy/257_CPM_Suite_bergamasque_Menuet,S_92_MAPS.wav,S_92_A_MAPS_deb_menu_StbgTGd2.mid,S_92_A_MAPS_deb_menu_StbgTGd2.mid,testing
S_93,Debussy,259,CPM_Suite_bergamasque_Passepied,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-deb_pass_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-deb_pass_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-deb_pass_SptkBGAm.mid,subset_S/Debussy/259_CPM_Suite_bergamasque_Passepied,S_93_MAPS.wav,S_93_A_MAPS_deb_pass_SptkBGAm.mid,S_93_A_MAPS_deb_pass_SptkBGAm.mid,training
S_94,Granados,269,CPM_Danzas_espanolas_2_Oriental,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-gra_esp_2_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-gra_esp_2_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-gra_esp_2_AkPnStgb.mid,subset_S/Granados/269_CPM_Danzas_espanolas_2_Oriental,S_94_MAPS.wav,S_94_A_MAPS_gra_esp_2_AkPnStgb.mid,S_94_A_MAPS_gra_esp_2_AkPnStgb.mid,training
S_95,Granados,270,CPM_Danzas_espanolas_3_Zarabanda,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-gra_esp_3_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGAm.mid,subset_S/Granados/270_CPM_Danzas_espanolas_3_Zarabanda,S_95_MAPS.wav,S_95_A_MAPS_gra_esp_3_SptkBGAm.mid,S_95_A_MAPS_gra_esp_3_SptkBGAm.mid,training
S_96,Granados,270,CPM_Danzas_espanolas_3_Zarabanda,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-gra_esp_3_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGCl.mid,subset_S/Granados/270_CPM_Danzas_espanolas_3_Zarabanda,S_96_MAPS.wav,S_96_A_MAPS_gra_esp_3_SptkBGCl.mid,S_96_A_MAPS_gra_esp_3_SptkBGCl.mid,training
S_97,Granados,271,CPM_Danzas_espanolas_4_Villanesca,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-gra_esp_4_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-gra_esp_4_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-gra_esp_4_AkPnBcht.mid,subset_S/Granados/271_CPM_Danzas_espanolas_4_Villanesca,S_97_MAPS.wav,S_97_A_MAPS_gra_esp_4_AkPnBcht.mid,S_97_A_MAPS_gra_esp_4_AkPnBcht.mid,training
S_98,Grieg,277,CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-grieg_butterfly_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-grieg_butterfly_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-grieg_butterfly_AkPnBsdf.mid,subset_S/Grieg/277_CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,S_98_MAPS.wav,S_98_A_MAPS_grieg_butterfly_AkPnBsdf.mid,S_98_A_MAPS_grieg_butterfly_AkPnBsdf.mid,testing
S_99,Grieg,277,CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,MAPS,{MAPS}/StbgTGd2/MUS/MAPS_MUS-grieg_butterfly_StbgTGd2.wav,{A_MAPS}/MAPS_MUS-grieg_butterfly_StbgTGd2.mid,{A_MAPS}/MAPS_MUS-grieg_butterfly_StbgTGd2.mid,subset_S/Grieg/277_CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,S_99_MAPS.wav,S_99_A_MAPS_grieg_butterfly_StbgTGd2.mid,S_99_A_MAPS_grieg_butterfly_StbgTGd2.mid,testing
S_100,Grieg,274,CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-grieg_elfentanz_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,subset_S/Grieg/274_CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,S_100_MAPS.wav,S_100_A_MAPS_grieg_elfentanz_AkPnBsdf.mid,S_100_A_MAPS_grieg_elfentanz_AkPnBsdf.mid,training
S_101,Grieg,274,CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-grieg_elfentanz_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,subset_S/Grieg/274_CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,S_101_MAPS.wav,S_101_A_MAPS_grieg_elfentanz_SptkBGAm.mid,S_101_A_MAPS_grieg_elfentanz_SptkBGAm.mid,training
S_102,Grieg,276,CPM_Lyric_Pieces_Book_II_Opus_38_4_Halling,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-grieg_halling_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-grieg_halling_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-grieg_halling_AkPnBsdf.mid,subset_S/Grieg/276_CPM_Lyric_Pieces_Book_II_Opus_38_4_Halling,S_102_MAPS.wav,S_102_A_MAPS_grieg_halling_AkPnBsdf.mid,S_102_A_MAPS_grieg_halling_AkPnBsdf.mid,training
S_103,Grieg,287,CPM_Lyric_Pieces_Book_X_Opus_71_3_Puck,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-grieg_kobold_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-grieg_kobold_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-grieg_kobold_AkPnCGdD.mid,subset_S/Grieg/287_CPM_Lyric_Pieces_Book_X_Opus_71_3_Puck,S_103_MAPS.wav,S_103_A_MAPS_grieg_kobold_AkPnCGdD.mid,S_103_A_MAPS_grieg_kobold_AkPnCGdD.mid,testing
