performance_id,piece_id,composer,title,source,performance_audio,performance_MIDI,MIDI_score,split
S_82,198,Chopin,CPM_2_Nocturnes_Opus_27_2,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-chpn_op27_2_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-chpn_op27_2_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-chpn_op27_2_SptkBGCl.mid,training
S_83,227,Chopin,CPM_4_Mazurkas_Opus_33_2,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-chpn_op33_2_SptkBGAm.mid,testing
S_84,228,Chopin,CPM_4_Mazurkas_Opus_33_4,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op33_4_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op33_4_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-chpn_op33_4_SptkBGAm.mid,training
S_85,231,Chopin,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_3,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-chpn_op35_3_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-chpn_op35_3_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-chpn_op35_3_AkPnStgb.mid,training
S_86,236,Chopin,CPM_Fantaisie_Impromptu_Opus_66,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-chpn_op66_AkPnBcht.mid,testing
S_87,171,Chopin,CPM_5_Mazurkas_Opus_7_2,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-chpn_op7_2_SptkBGAm.mid,training
S_88,196,Chopin,CPM_Grande_Valse_Brillante_Opus_18,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-chp_op18_AkPnCGdD.mid,training
S_89,225,Chopin,CPM_Scherzo_Bb_minor_Opus_31,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-chp_op31_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-chp_op31_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-chp_op31_AkPnBcht.mid,training
S_90,225,Chopin,CPM_Scherzo_Bb_minor_Opus_31,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-chp_op31_AkPnStgb.mid,training
S_91,258,Debussy,CPM_Suite_bergamasque_Clair_de_Lune,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-deb_clai_StbgTGd2.mid,testing
S_92,257,Debussy,CPM_Suite_bergamasque_Menuet,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-deb_menu_StbgTGd2.mid,testing
S_93,259,Debussy,CPM_Suite_bergamasque_Passepied,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-deb_pass_SptkBGAm.mid,training
S_94,269,Granados,CPM_Danzas_espanolas_2_Oriental,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-gra_esp_2_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-gra_esp_2_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-gra_esp_2_AkPnStgb.mid,training
S_95,270,Granados,CPM_Danzas_espanolas_3_Zarabanda,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-gra_esp_3_SptkBGAm.mid,training
S_96,270,Granados,CPM_Danzas_espanolas_3_Zarabanda,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-gra_esp_3_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-gra_esp_3_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-gra_esp_3_SptkBGCl.mid,training
S_97,271,Granados,CPM_Danzas_espanolas_4_Villanesca,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-gra_esp_4_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-gra_esp_4_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-gra_esp_4_AkPnBcht.mid,training
S_98,277,Grieg,CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_butterfly_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_butterfly_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-grieg_butterfly_AkPnBsdf.mid,testing
S_99,277,Grieg,CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-grieg_butterfly_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-grieg_butterfly_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-grieg_butterfly_StbgTGd2.mid,testing
S_100,274,Grieg,CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_elfentanz_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,training
S_101,274,Grieg,CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-grieg_elfentanz_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,training
S_102,276,Grieg,CPM_Lyric_Pieces_Book_II_Opus_38_4_Halling,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_halling_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_halling_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-grieg_halling_AkPnBsdf.mid,training
S_103,287,Grieg,CPM_Lyric_Pieces_Book_X_Opus_71_3_Puck,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-grieg_kobold_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-grieg_kobold_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-grieg_kobold_AkPnCGdD.mid,testing
S_104,287,Grieg,CPM_Lyric_Pieces_Book_X_Opus_71_3_Puck,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-grieg_kobold_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-grieg_kobold_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-grieg_kobold_AkPnStgb.mid,testing
S_105,273,Grieg,CPM_Lyric_Pieces_Book_I_Opus_12_3_Watchman's,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-grieg_waechter_AkPnBcht.mid,training
S_106,272,Grieg,CPM_Lyric_Pieces_Book_I_Opus_12_2_Valse,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_walzer_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_walzer_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-grieg_walzer_AkPnBcht.mid,training
S_107,272,Grieg,CPM_Lyric_Pieces_Book_I_Opus_12_2_Valse,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-grieg_walzer_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-grieg_walzer_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-grieg_walzer_SptkBGCl.mid,training
S_108,278,Grieg,CPM_Lyric_Pieces_Book_III_Opus_43_2_Solitary_Traveller,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-grieg_wanderer_AkPnBsdf.mid,training
S_109,278,Grieg,CPM_Lyric_Pieces_Book_III_Opus_43_2_Solitary_Traveller,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-grieg_wanderer_SptkBGAm.mid,training
S_110,283,Grieg,CPM_Lyric_Pieces_Book_V_Opus_54_3_March_of_the_Dwarfs,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_zwerge_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-grieg_zwerge_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-grieg_zwerge_AkPnBcht.mid,validation
S_111,299,Haydn,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_1,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-hay_40_1_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-hay_40_1_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-hay_40_1_AkPnBcht.mid,training
S_112,326,Liszt,CPM_Grandes_Etudes_de_Paganini_1,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et1_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et1_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-liz_et1_SptkBGAm.mid,training
S_113,327,Liszt,CPM_Grandes_Etudes_de_Paganini_2,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-liz_et2_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-liz_et2_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-liz_et2_AkPnStgb.mid,validation
S_114,327,Liszt,CPM_Grandes_Etudes_de_Paganini_2,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et2_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et2_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-liz_et2_SptkBGAm.mid,validation
S_115,328,Liszt,CPM_Grandes_Etudes_de_Paganini_3_La_campanella,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-liz_et3_AkPnStgb.mid,training
S_116,329,Liszt,CPM_Grandes_Etudes_de_Paganini_4,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-liz_et4_SptkBGCl.mid,training
S_117,330,Liszt,CPM_Grandes_Etudes_de_Paganini_5,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et5_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et5_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-liz_et5_AkPnCGdD.mid,validation
S_118,331,Liszt,CPM_Grandes_Etudes_de_Paganini_6,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-liz_et6_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-liz_et6_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-liz_et6_AkPnBsdf.mid,testing
S_119,331,Liszt,CPM_Grandes_Etudes_de_Paganini_6,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et6_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et6_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-liz_et6_AkPnCGdD.mid,testing
S_120,331,Liszt,CPM_Grandes_Etudes_de_Paganini_6,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-liz_et6_StbgTGd2.mid,testing
S_121,344,Liszt,CPM_Etudes_d'execution_transcendante_4_Mazeppa,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et_trans4_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-liz_et_trans4_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-liz_et_trans4_SptkBGAm.mid,testing
S_122,345,Liszt,CPM_Etudes_d'execution_transcendante_5_Feux_Follets,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et_trans5_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_et_trans5_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-liz_et_trans5_AkPnCGdD.mid,testing
S_123,345,Liszt,CPM_Etudes_d'execution_transcendante_5_Feux_Follets,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_et_trans5_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_et_trans5_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-liz_et_trans5_StbgTGd2.mid,testing
S_124,335,Liszt,CPM_19_Hungarian_Rhapsodies_2,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_rhap02_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-liz_rhap02_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-liz_rhap02_AkPnCGdD.mid,testing
S_125,337,Liszt,CPM_19_Hungarian_Rhapsodies_9_Carnival_in_Pest,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-liz_rhap09_SptkBGCl.mid,testing
S_126,337,Liszt,CPM_19_Hungarian_Rhapsodies_9_Carnival_in_Pest,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-liz_rhap09_StbgTGd2.mid,testing
S_127,332,Liszt,CPM_19_Hungarian_Rhapsodies_10,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-liz_rhap10_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-liz_rhap10_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-liz_rhap10_AkPnBsdf.mid,training
S_128,359,Mendelssohn,CPM_Songs_withoug_Words_Book_4_Opus_53_5_Folk_song,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-mendel_op53_5_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-mendel_op53_5_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-mendel_op53_5_AkPnCGdD.mid,training
S_129,362,Mendelssohn,CPM_Songs_withoug_Words_Book_5_Opus_62_5_Venetian_Gondola_Song,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mendel_op62_5_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mendel_op62_5_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-mendel_op62_5_SptkBGAm.mid,testing
S_130,85,Beethoven,CPM_Sonata_No.14_C#_minor_Moonlight_Opus_27_2_1,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mond_1_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mond_1_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-mond_1_AkPnBsdf.mid,validation
S_131,85,Beethoven,CPM_Sonata_No.14_C#_minor_Moonlight_Opus_27_2_1,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-mond_1_SptkBGAm.mid,validation
S_132,86,Beethoven,CPM_Sonata_No.14_C#_minor_Moonlight_Opus_27_2_2,MAPS,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.wav,{MAPS}\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.mid,{A_MAPS}\MAPS_MUS-mond_2_SptkBGAm.mid,training
S_133,86,Beethoven,CPM_Sonata_No.14_C#_minor_Moonlight_Opus_27_2_2,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-mond_2_SptkBGCl.mid,training
S_134,87,Beethoven,CPM_Sonata_No.14_C#_minor_Moonlight_Opus_27_2_3,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-mond_3_AkPnStgb.mid,training
S_135,363,Moszkowski,CPM_Etincelles_Opus_36_6,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-mos_op36_6_AkPnBsdf.mid,training
S_136,388,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_Ilvecchio_Castello,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-muss_2_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-muss_2_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-muss_2_AkPnCGdD.mid,training
S_137,389,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_The_Tuileries,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-muss_3_SptkBGCl.mid,training
S_138,390,Mussorgsky,CPM_Pictures_at_an_Exhibition_Bydlo,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-muss_4_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-muss_4_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-muss_4_AkPnBsdf.mid,training
S_139,391,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_Ballet_of_the_Unhatched_Chickens,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-muss_5_AkPnBcht.mid,training
S_140,365,Mozart,CPM_Sonata_No.8_D_major_KV_311_1,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_311_1_StbgTGd2.mid,testing
S_141,368,Mozart,CPM_Sonata_No.10_C_major_KV_330_1,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mz_330_1_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mz_330_1_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-mz_330_1_SptkBGCl.mid,training
S_142,371,Mozart,CPM_Sonata_No.11_A_major_KV_331_1,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-mz_331_1_SptkBGCl.mid,training
S_143,372,Mozart,CPM_Sonata_No.11_A_major_KV_331_2,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-mz_331_2_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-mz_331_2_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-mz_331_2_AkPnBcht.mid,testing
S_144,372,Mozart,CPM_Sonata_No.11_A_major_KV_331_2,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_331_2_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_331_2_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-mz_331_2_AkPnBsdf.mid,testing
S_145,372,Mozart,CPM_Sonata_No.11_A_major_KV_331_2,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_331_2_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_331_2_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_331_2_StbgTGd2.mid,testing
S_146,373,Mozart,CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-mz_331_3_AkPnBsdf.mid,testing
S_147,373,Mozart,CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_331_3_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_331_3_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_331_3_StbgTGd2.mid,testing
S_148,374,Mozart,CPM_Sonata_No.12_F_major_KV_332_1,MAPS,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.wav,{MAPS}\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.mid,{A_MAPS}\MAPS_MUS-mz_332_1_AkPnBsdf.mid,training
S_149,375,Mozart,CPM_Sonata_No.12_F_major_KV_332_2,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_332_2_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_332_2_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_332_2_StbgTGd2.mid,testing
S_150,377,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_1,MAPS,{MAPS}\AkPnStgb\MUS\MAPS_MUS-mz_333_1_AkPnStgb.wav,{MAPS}\AkPnStgb\MUS\MAPS_MUS-mz_333_1_AkPnStgb.mid,{A_MAPS}\MAPS_MUS-mz_333_1_AkPnStgb.mid,training
S_151,378,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_2,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-mz_333_2_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-mz_333_2_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-mz_333_2_AkPnCGdD.mid,testing
S_152,378,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_2,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_333_2_StbgTGd2.mid,testing
S_153,379,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_3,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_333_3_StbgTGd2.mid,testing
S_154,382,Mozart,CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_545_3_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_545_3_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_545_3_StbgTGd2.mid,testing
S_155,383,Mozart,CPM_Sonata_No.17_Bb_major_KV_570_1,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_570_1_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-mz_570_1_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-mz_570_1_StbgTGd2.mid,testing
S_156,136,Beethoven,CPM_Sonata_No.8_C_minor_Opus_13_1,MAPS,{MAPS}\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.wav,{MAPS}\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.mid,{A_MAPS}\MAPS_MUS-pathetique_1_SptkBGCl.mid,testing
S_157,136,Beethoven,CPM_Sonata_No.8_C_minor_Opus_13_1,MAPS,{MAPS}\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.wav,{MAPS}\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.mid,{A_MAPS}\MAPS_MUS-pathetique_1_StbgTGd2.mid,testing
S_158,447,Schubert,CPM_Fantasia_C_major_Wanderer_D_760_Opus_15_1,MAPS,{MAPS}\AkPnBcht\MUS\MAPS_MUS-schub_d760_1_AkPnBcht.wav,{MAPS}\AkPnBcht\MUS\MAPS_MUS-schub_d760_1_AkPnBcht.mid,{A_MAPS}\MAPS_MUS-schub_d760_1_AkPnBcht.mid,training
S_159,441,Schubert,CPM_Piano_Sonata_in_Bb_major_D_960_3,MAPS,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-schub_d960_3_AkPnCGdD.wav,{MAPS}\AkPnCGdD\MUS\MAPS_MUS-schub_d960_3_AkPnCGdD.mid,{A_MAPS}\MAPS_MUS-schub_d960_3_AkPnCGdD.mid,training
